GymnastID,Event,pred_score,pred_prob,Player Name,Team,Price
31385,FX,9.780715865035113,0.7502966790414628,Marissa Jencks,Minnesota,3000.0
31385,UB,9.722456721764635,0.7502966790414628,Marissa Jencks,Minnesota,1000.0
31386,BB,9.754537530265958,0.7502966790414628,Lauren Pearl,Minnesota,2000.0
31386,FX,9.828709011956024,0.7502966790414628,Lauren Pearl,Minnesota,4000.0
31386,VT,9.763151606005147,0.7502966790414628,Lauren Pearl,Minnesota,2000.0
31389,BB,9.760503019295474,0.6907092803501199,Amari Celestine,Missouri,1000.0
31389,FX,9.844510273941877,0.7502966790414628,Amari Celestine,Missouri,5000.0
31389,UB,9.821616509687962,0.8016999414883068,Amari Celestine,Missouri,6250.0
31389,VT,9.8228072183824,0.8016999414883068,Amari Celestine,Missouri,4000.0
31393,FX,9.864091182318841,0.7502966790414628,Jocelyn Moore,Missouri,6250.0
31393,UB,9.768065857151393,0.6907092803501199,Jocelyn Moore,Missouri,3000.0
31393,VT,9.869856920273428,0.8016999414883068,Jocelyn Moore,Missouri,3000.0
31400,UB,9.808879431929167,0.8016999414883068,Emma Spence,Nebraska,6250.0
31400,VT,9.819187505499599,0.8016999414883068,Emma Spence,Nebraska,3000.0
31406,UB,9.823000956996971,0.6907092803501199,Lali Dekanoidze,North Carolina,6250.0
31406,VT,9.802009911459258,0.6907092803501199,Lali Dekanoidze,North Carolina,3000.0
31407,BB,9.751539821480797,0.7502966790414628,Julia Knower,North Carolina,2000.0
31407,FX,9.813503525730388,0.7502966790414628,Julia Knower,North Carolina,3000.0
31407,UB,9.743951182316746,0.7502966790414628,Julia Knower,North Carolina,1000.0
31407,VT,9.752569263967313,0.7502966790414628,Julia Knower,North Carolina,2000.0
31414,UB,9.750975455300317,0.7502966790414628,Hailey Merchant,Maryland,1000.0
31420,FX,9.808545527588056,0.7502966790414628,Emmalise Nock,Illinois,4000.0
31428,BB,9.831545854916465,0.8016999414883068,Jordan Bowers,Oklahoma,6250.0
31428,FX,9.88396400560896,0.8016999414883068,Jordan Bowers,Oklahoma,6250.0
31428,UB,9.825310568949252,0.8016999414883068,Jordan Bowers,Oklahoma,6250.0
31428,VT,9.849625123619642,0.8016999414883068,Jordan Bowers,Oklahoma,6250.0
31432,UB,9.795026253924416,0.5522885252648729,Danielle Sievers,Oklahoma,5000.0
31434,BB,9.783376494879214,0.8016999414883068,Amy Wier,Missouri,3000.0
31448,FX,9.701847562301355,0.5522885252648729,Elina Vihrova,Penn State,1000.0
31448,VT,9.77267109150953,0.8016999414883068,Elina Vihrova,Penn State,1000.0
31461,FX,9.827945402294898,0.6907092803501199,Jordyn Ewing,Pittsburgh,3000.0
31461,UB,9.730548424368191,0.4052603306167922,Jordyn Ewing,Pittsburgh,4000.0
31482,BB,9.759288048188207,0.6907092803501199,Ellie Cacciola,Southern Utah,2000.0
31482,FX,9.84417102569848,0.6907092803501199,Ellie Cacciola,Southern Utah,4000.0
31482,VT,9.800764596468309,0.6907092803501199,Ellie Cacciola,Southern Utah,3000.0
31483,FX,9.826165903652003,0.6907092803501199,Taylor Gull,Southern Utah,3000.0
31485,UB,9.788094860050261,0.6907092803501199,Isabella Neff,Southern Utah,3000.0
31489,UB,9.767997675464454,0.7502966790414628,Anapaula Gutierrez,Stanford,4000.0
31489,VT,9.807984503941922,0.7502966790414628,Anapaula Gutierrez,Stanford,4000.0
31491,BB,9.817335476754312,0.7502966790414628,Brenna Neault,Stanford,4000.0
31491,FX,9.814018347357287,0.7502966790414628,Brenna Neault,Stanford,3000.0
31491,UB,9.784441184189149,0.7502966790414628,Brenna Neault,Stanford,3000.0
31491,VT,9.812632488046056,0.7502966790414628,Brenna Neault,Stanford,2000.0
31512,FX,9.835659060677429,0.7502966790414628,Elise Tisler,Missouri,5000.0
31512,VT,9.745745415319352,0.4783045659692585,Elise Tisler,Missouri,5000.0
31515,BB,9.808558353809326,0.8016999414883068,Emily Lee,UCLA,6250.0
31515,FX,9.802488620794012,0.4783045659692585,Emily Lee,UCLA,4000.0
31515,VT,9.81708493429925,0.7502966790414628,Emily Lee,UCLA,3000.0
31516,BB,9.843956569276376,0.8016999414883068,Emma Malabuyo,UCLA,6250.0
31516,FX,9.83195096892625,0.8016999414883068,Emma Malabuyo,UCLA,5000.0
31516,UB,9.7795506554621,0.6907092803501199,Emma Malabuyo,UCLA,1000.0
31529,BB,9.845208634552822,0.7502966790414628,Grace McCallum,Utah,6250.0
31529,FX,9.85621118525442,0.6907092803501199,Grace McCallum,Utah,6250.0
31529,UB,9.858472146773183,0.7502966790414628,Grace McCallum,Utah,6250.0
31529,VT,9.809004898381254,0.6907092803501199,Grace McCallum,Utah,3000.0
31530,BB,9.81066902555048,0.7502966790414628,Amelie Morgan,Utah,5000.0
31530,UB,9.789661550551887,0.7502966790414628,Amelie Morgan,Utah,6250.0
