GymnastID,Event,Home_Percent_1,Home_Percent_2,Home_Percent_3,Score_1,Score_2,Score_3,homeaway_factor
32165,VT,,1.0,1.0,,9.768641046113101,9.8186410461131,0.0063589538868983
32169,BB,,0.0,0.0,,9.725,9.075,0.0030107663283892
32169,FX,,0.0,0.0,,9.575,9.675,0.0416716594045026
32169,VT,,0.0,0.0,,9.675,9.75,0.0063589538868983
32172,BB,,0.0,0.0,,9.425,9.625,0.0030107663283892
32172,FX,,0.0,0.0,,9.7,9.75,0.0416716594045026
32172,VT,,0.0,0.0,,9.575,9.7,0.0063589538868983
32175,UB,,0.0,1.0,,8.725,9.773339694656489,0.0266603053435114
32176,AA,,0.0,1.0,,39.1,39.1472983150367,0.0777016849633016
32176,BB,,0.0,1.0,,9.75,9.84698923367161,0.0030107663283892
32176,FX,,0.0,1.0,,9.825,9.708328340595497,0.0416716594045026
32176,UB,,0.0,1.0,,9.75,9.798339694656487,0.0266603053435114
32176,VT,,0.0,1.0,,9.775,9.793641046113102,0.0063589538868983
32177,BB,,0.0,1.0,,9.5,9.72198923367161,0.0030107663283892
32177,UB,,0.0,1.0,,9.65,9.273339694656489,0.0266603053435114
32180,AA,,1.0,0.0,,38.8972983150367,38.0,0.0777016849633016
32180,BB,,1.0,0.0,,9.646989233671611,9.4,0.0030107663283892
32180,FX,,1.0,0.0,,9.658328340595496,9.8,0.0416716594045026
32180,UB,,1.0,0.0,,9.823339694656488,9.0,0.0266603053435114
32180,VT,,1.0,0.0,,9.768641046113101,9.8,0.0063589538868983
32181,AA,,,0.0,,,38.25,0.0777016849633016
32181,BB,,1.0,0.0,,9.72198923367161,9.15,0.0030107663283892
32181,FX,,,0.0,,,9.7,0.0416716594045026
32181,UB,,1.0,0.0,,9.748339694656488,9.8,0.0266603053435114
32181,VT,,1.0,0.0,,9.6936410461131,9.6,0.0063589538868983
32185,FX,,1.0,0.0,,9.733328340595497,9.675,0.0416716594045026
32185,VT,,1.0,0.0,,9.618641046113101,9.625,0.0063589538868983
32197,BB,,,0.0,,,9.05,0.0030107663283892
32197,FX,,,0.0,,,9.225,0.0416716594045026
32199,VT,,1.0,0.0,,9.2186410461131,9.15,0.0063589538868983
32200,BB,,1.0,0.0,,8.896989233671611,8.225,0.0030107663283892
32201,UB,,1.0,0.0,,7.298339694656489,7.325,0.0266603053435114
32202,FX,,1.0,0.0,,8.283328340595496,8.85,0.0416716594045026
32202,VT,,1.0,0.0,,9.243641046113101,8.7,0.0063589538868983
32205,FX,,1.0,0.0,,8.908328340595496,9.075,0.0416716594045026
32240,UB,,0.0,1.0,,9.15,9.748339694656488,0.0266603053435114
32241,FX,,0.0,,,9.675,,0.0416716594045026
32242,FX,,0.0,1.0,,9.75,9.758328340595497,0.0416716594045026
32242,VT,,0.0,1.0,,9.825,9.743641046113101,0.0063589538868983
32243,UB,,1.0,1.0,,9.723339694656488,9.673339694656487,0.0266603053435114
32243,VT,,1.0,1.0,,9.5936410461131,9.643641046113101,0.0063589538868983
32245,UB,1.0,,0.0,8.873339694656488,,9.75,0.0266603053435114
32245,VT,,,0.0,,,9.825,0.0063589538868983
32258,BB,,1.0,1.0,,9.771989233671611,9.746989233671611,0.0030107663283892
32259,FX,,1.0,1.0,,9.708328340595497,9.733328340595497,0.0416716594045026
32259,UB,,1.0,1.0,,9.673339694656487,9.748339694656488,0.0266603053435114
32261,UB,,1.0,,,9.848339694656488,,0.0266603053435114
32263,BB,,1.0,1.0,,9.771989233671611,9.746989233671611,0.0030107663283892
32263,UB,,1.0,1.0,,9.773339694656489,9.673339694656487,0.0266603053435114
32296,UB,,0.0,1.0,,9.775,9.673339694656487,0.0266603053435114
32298,FX,0.0,0.0,,9.75,9.75,,0.0416716594045026
32298,VT,0.0,0.0,,9.8,9.825,,0.0063589538868983
32306,BB,,0.0,0.0,,9.925,9.875,0.0030107663283892
32306,FX,,0.0,0.0,,9.9,9.875,0.0416716594045026
32306,UB,,0.0,0.0,,9.925,9.975,0.0266603053435114
32307,BB,,0.0,0.0,,9.925,9.85,0.0030107663283892
32308,FX,,0.0,0.0,,9.9,9.9,0.0416716594045026
32308,VT,,0.0,0.0,,9.775,9.8,0.0063589538868983
32311,AA,,0.0,,,38.0,,0.0777016849633016
32311,BB,,0.0,,,9.525,,0.0030107663283892
32311,FX,,0.0,,,9.65,,0.0416716594045026
32311,UB,,0.0,,,9.6,,0.0266603053435114
32311,VT,,0.0,,,9.225,,0.0063589538868983
32313,UB,,0.0,,,9.625,,0.0266603053435114
32314,UB,,0.0,,,9.675,,0.0266603053435114
32315,FX,,1.0,,,9.808328340595496,,0.0416716594045026
32315,UB,,1.0,0.0,,9.673339694656487,9.1,0.0266603053435114
32315,VT,,1.0,0.0,,9.768641046113101,9.725,0.0063589538868983
32316,VT,,1.0,0.0,,9.8186410461131,9.5,0.0063589538868983
32318,UB,,,0.0,,,9.725,0.0266603053435114
32319,AA,,1.0,0.0,,39.1472983150367,38.425,0.0777016849633016
32319,BB,,1.0,0.0,,9.84698923367161,9.9,0.0030107663283892
32319,FX,,1.0,0.0,,9.808328340595496,9.725,0.0416716594045026
32319,UB,,1.0,0.0,,9.748339694656488,8.975,0.0266603053435114
32319,VT,,1.0,0.0,,9.743641046113101,9.825,0.0063589538868983
32320,BB,,1.0,0.0,,9.746989233671611,9.85,0.0030107663283892
32320,FX,,,0.0,,,9.8,0.0416716594045026
32321,FX,,1.0,0.0,,9.783328340595496,9.85,0.0416716594045026
32321,UB,,1.0,0.0,,9.723339694656488,9.75,0.0266603053435114
32321,VT,,1.0,0.0,,9.8186410461131,9.8,0.0063589538868983
32322,VT,,1.0,0.0,,9.793641046113102,9.8,0.0063589538868983
32327,AA,,0.0,1.0,,39.075,39.1472983150367,0.0777016849633016
32327,BB,,0.0,1.0,,9.75,9.82198923367161,0.0030107663283892
32327,FX,,0.0,1.0,,9.825,9.808328340595496,0.0416716594045026
32327,UB,,0.0,1.0,,9.775,9.798339694656487,0.0266603053435114
32327,VT,,0.0,1.0,,9.725,9.7186410461131,0.0063589538868983
32329,FX,,1.0,0.0,,9.808328340595496,9.75,0.0416716594045026
32329,UB,,1.0,,,9.548339694656487,,0.0266603053435114
32330,UB,,,0.0,,,9.6,0.0266603053435114
32333,AA,,1.0,0.0,,39.2972983150367,39.15,0.0777016849633016
32333,BB,,1.0,0.0,,9.82198923367161,9.775,0.0030107663283892
32333,FX,,1.0,0.0,,9.858328340595497,9.875,0.0416716594045026
32333,UB,,1.0,0.0,,9.748339694656488,9.8,0.0266603053435114
32333,VT,,1.0,0.0,,9.868641046113101,9.7,0.0063589538868983
32335,VT,,1.0,0.0,,9.9686410461131,9.825,0.0063589538868983
32336,UB,,0.0,0.0,,9.675,9.7,0.0266603053435114
32337,BB,,0.0,0.0,,9.775,9.175,0.0030107663283892
32337,VT,,0.0,0.0,,9.825,9.775,0.0063589538868983
32340,UB,,0.0,0.0,,9.7,9.75,0.0266603053435114
32342,BB,,1.0,0.0,,9.57198923367161,9.575,0.0030107663283892
32343,FX,,1.0,0.0,,9.608328340595497,9.75,0.0416716594045026
32343,UB,,1.0,0.0,,8.723339694656488,9.575,0.0266603053435114
32343,VT,,1.0,0.0,,9.643641046113101,9.675,0.0063589538868983
32344,BB,,1.0,0.0,,8.84698923367161,9.6,0.0030107663283892
32345,BB,,1.0,0.0,,8.996989233671611,9.65,0.0030107663283892
32345,FX,,1.0,,,9.483328340595497,,0.0416716594045026
32345,UB,,1.0,0.0,,9.673339694656487,9.45,0.0266603053435114
32346,FX,,1.0,0.0,,9.708328340595497,9.775,0.0416716594045026
32346,UB,,1.0,0.0,,9.523339694656489,9.65,0.0266603053435114
32346,VT,,1.0,0.0,,9.618641046113101,9.625,0.0063589538868983
32348,BB,,1.0,,,9.146989233671611,,0.0030107663283892
32348,UB,,1.0,,,8.798339694656487,,0.0266603053435114
32348,VT,,1.0,,,9.5936410461131,,0.0063589538868983
32350,BB,,1.0,,,9.521989233671611,,0.0030107663283892
32350,FX,,1.0,,,9.583328340595497,,0.0416716594045026
32351,FX,,1.0,,,9.808328340595496,,0.0416716594045026
32355,FX,,1.0,0.0,,9.658328340595496,9.8,0.0416716594045026
32355,UB,,1.0,0.0,,9.023339694656489,9.45,0.0266603053435114
32356,FX,,1.0,0.0,,9.683328340595496,9.7,0.0416716594045026
32356,UB,,1.0,0.0,,9.548339694656487,8.825,0.0266603053435114
32356,VT,,1.0,0.0,,9.5686410461131,9.7,0.0063589538868983
32357,BB,,1.0,0.0,,9.69698923367161,9.725,0.0030107663283892
32357,UB,,1.0,0.0,,9.698339694656488,8.65,0.0266603053435114
32358,BB,,1.0,0.0,,9.621989233671611,9.75,0.0030107663283892
32358,FX,,1.0,0.0,,9.783328340595496,9.825,0.0416716594045026
32359,BB,,1.0,0.0,,9.796989233671612,9.65,0.0030107663283892
32359,FX,,1.0,0.0,,9.733328340595497,9.8,0.0416716594045026
32359,VT,,1.0,0.0,,9.7186410461131,9.775,0.0063589538868983
32360,AA,,1.0,0.0,,39.1972983150367,39.275,0.0777016849633016
32360,BB,,1.0,0.0,,9.796989233671612,9.8,0.0030107663283892
32360,FX,,1.0,0.0,,9.833328340595497,9.875,0.0416716594045026
32360,UB,,1.0,0.0,,9.773339694656489,9.75,0.0266603053435114
32360,VT,,1.0,0.0,,9.793641046113102,9.85,0.0063589538868983
32361,AA,,0.0,0.0,,39.45,39.275,0.0777016849633016
32361,BB,,0.0,0.0,,9.825,9.85,0.0030107663283892
32361,FX,,0.0,0.0,,9.825,9.8,0.0416716594045026
32361,UB,,0.0,0.0,,9.9,9.825,0.0266603053435114
32361,VT,,0.0,0.0,,9.9,9.8,0.0063589538868983
32363,BB,,0.0,1.0,,9.3,8.996989233671611,0.0030107663283892
32363,FX,,0.0,1.0,,9.6,9.758328340595497,0.0416716594045026
32363,UB,,0.0,1.0,,9.5,8.673339694656487,0.0266603053435114
32364,BB,,,1.0,,,9.72198923367161,0.0030107663283892
32366,VT,,0.0,1.0,,9.475,9.743641046113101,0.0063589538868983
32370,BB,,0.0,1.0,,9.925,9.72198923367161,0.0030107663283892
32370,FX,,0.0,1.0,,9.95,9.908328340595496,0.0416716594045026
32370,UB,,0.0,1.0,,9.875,9.923339694656487,0.0266603053435114
32371,BB,,0.0,1.0,,9.925,9.921989233671612,0.0030107663283892
32371,FX,,0.0,1.0,,9.85,9.808328340595496,0.0416716594045026
32371,UB,,,1.0,,,9.848339694656488,0.0266603053435114
32372,BB,,0.0,1.0,,9.85,9.07198923367161,0.0030107663283892
32373,FX,,0.0,1.0,,9.85,9.783328340595496,0.0416716594045026
32373,UB,,0.0,1.0,,9.775,9.748339694656488,0.0266603053435114
32373,VT,,0.0,1.0,,9.9,9.8436410461131,0.0063589538868983
32376,FX,,0.0,,,9.65,,0.0416716594045026
32376,UB,,0.0,,,9.425,,0.0266603053435114
32376,VT,,0.0,,,9.625,,0.0063589538868983
32381,FX,0.0,0.0,,9.725,9.575,,0.0416716594045026
32381,VT,0.0,0.0,1.0,9.575,9.725,9.618641046113101,0.0063589538868983
32397,BB,,0.0,1.0,,9.75,9.82198923367161,0.0030107663283892
32397,UB,,0.5,1.0,,9.699169847328244,9.698339694656488,0.0266603053435114
32398,AA,,0.0,1.0,,39.025,38.972298315036696,0.0777016849633016
32398,BB,,0.5,1.0,,9.773494616835805,9.72198923367161,0.0030107663283892
32398,FX,,0.0,1.0,,9.725,9.683328340595496,0.0416716594045026
32398,UB,,0.5,1.0,,9.799169847328244,9.748339694656488,0.0266603053435114
32398,VT,,0.5,1.0,,9.771820523056551,9.8186410461131,0.0063589538868983
32399,BB,,0.5,1.0,,9.860994616835805,9.921989233671612,0.0030107663283892
32399,FX,,0.5,1.0,,9.754164170297747,9.858328340595497,0.0416716594045026
32400,BB,,0.5,1.0,,9.810994616835805,9.82198923367161,0.0030107663283892
32400,FX,,0.5,1.0,,9.716664170297749,9.708328340595497,0.0416716594045026
32404,UB,,0.5,1.0,,9.761669847328244,9.748339694656488,0.0266603053435114
32404,VT,,0.5,1.0,,9.72182052305655,9.7186410461131,0.0063589538868983
32405,UB,,,1.0,,,9.673339694656487,0.0266603053435114
32405,VT,,0.0,1.0,,9.775,9.6936410461131,0.0063589538868983
32406,BB,,0.0,1.0,,9.8,9.796989233671612,0.0030107663283892
32407,UB,,0.0,1.0,,9.35,9.648339694656489,0.0266603053435114
32409,BB,,0.0,1.0,,9.875,9.22198923367161,0.0030107663283892
32409,UB,,0.0,1.0,,9.6,8.823339694656488,0.0266603053435114
32411,FX,,0.0,1.0,,9.75,9.558328340595496,0.0416716594045026
32411,VT,,0.0,1.0,,9.7,9.668641046113102,0.0063589538868983
32412,BB,,,1.0,,,9.871989233671611,0.0030107663283892
32414,VT,,,1.0,,,9.8186410461131,0.0063589538868983
32416,FX,,1.0,1.0,,9.833328340595497,8.858328340595497,0.0416716594045026
32416,VT,,1.0,1.0,,9.8436410461131,9.793641046113102,0.0063589538868983
32417,AA,,1.0,,,39.1972983150367,,0.0777016849633016
32417,BB,,1.0,,,9.82198923367161,,0.0030107663283892
32417,FX,,1.0,,,9.683328340595496,,0.0416716594045026
32417,UB,,1.0,1.0,,9.823339694656488,9.898339694656489,0.0266603053435114
32417,VT,,1.0,,,9.868641046113101,,0.0063589538868983
32419,BB,,0.0,1.0,,9.725,9.671989233671612,0.0030107663283892
32419,UB,,0.0,1.0,,9.925,9.873339694656488,0.0266603053435114
32422,UB,,0.0,1.0,,9.825,9.698339694656488,0.0266603053435114
32423,BB,,0.0,1.0,,9.775,9.671989233671612,0.0030107663283892
32423,VT,,0.0,1.0,,9.725,9.743641046113101,0.0063589538868983
32426,BB,,1.0,1.0,,9.69698923367161,9.796989233671612,0.0030107663283892
32428,BB,0.0,0.0,0.0,9.65,9.675,9.3,0.0030107663283892
32428,FX,0.0,0.0,0.0,8.925,9.825,9.825,0.0416716594045026
32431,BB,0.0,0.0,0.0,9.7,9.475,9.45,0.0030107663283892
32433,FX,0.0,0.0,,9.825,9.75,,0.0416716594045026
32433,UB,0.0,0.0,,9.725,9.775,,0.0266603053435114
32433,VT,0.0,0.0,,9.65,9.7,,0.0063589538868983
32434,UB,0.0,0.0,0.0,9.05,9.7,9.675,0.0266603053435114
32434,VT,0.0,0.0,,9.65,9.625,,0.0063589538868983
32436,BB,,1.0,1.0,,9.646989233671611,8.94698923367161,0.0030107663283892
32436,FX,,,1.0,,,9.533328340595496,0.0416716594045026
32436,UB,,1.0,1.0,,9.698339694656488,9.673339694656487,0.0266603053435114
32438,BB,,1.0,1.0,,9.47198923367161,9.796989233671612,0.0030107663283892
32438,FX,,1.0,1.0,,9.708328340595497,9.758328340595497,0.0416716594045026
32438,VT,,1.0,1.0,,9.793641046113102,9.6936410461131,0.0063589538868983
32440,BB,,1.0,1.0,,9.59698923367161,9.546989233671612,0.0030107663283892
32444,BB,,0.0,1.0,,8.55,9.746989233671611,0.0030107663283892
32445,AA,,0.0,1.0,,38.275,38.6222983150367,0.0777016849633016
32445,BB,,0.0,1.0,,9.8,9.246989233671611,0.0030107663283892
32445,FX,,0.0,1.0,,9.65,9.733328340595497,0.0416716594045026
32445,UB,,0.0,1.0,,9.0,9.798339694656487,0.0266603053435114
32445,VT,,0.0,1.0,,9.825,9.8436410461131,0.0063589538868983
32446,AA,,0.0,1.0,,39.4,39.3222983150367,0.0777016849633016
32446,BB,,0.0,1.0,,9.875,9.84698923367161,0.0030107663283892
32446,FX,,0.0,1.0,,9.825,9.833328340595497,0.0416716594045026
32446,UB,,0.0,1.0,,9.9,9.798339694656487,0.0266603053435114
32446,VT,,0.0,1.0,,9.8,9.8436410461131,0.0063589538868983
32447,BB,,0.0,0.0,,9.55,9.675,0.0030107663283892
32448,BB,,0.0,0.0,,9.525,9.55,0.0030107663283892
32448,FX,,0.0,0.0,,9.625,9.6,0.0416716594045026
32449,UB,1.0,,0.0,9.698339694656488,,9.725,0.0266603053435114
32451,FX,,0.0,,,9.725,,0.0416716594045026
32451,UB,,0.0,,,8.125,,0.0266603053435114
32452,BB,,0.0,0.0,,9.9,9.85,0.0030107663283892
32453,BB,,,0.0,,,9.925,0.0030107663283892
32453,FX,,0.0,0.0,,9.025,9.575,0.0416716594045026
32453,VT,,0.0,0.0,,9.25,9.85,0.0063589538868983
32454,BB,,0.0,0.0,,9.65,9.8,0.0030107663283892
32454,FX,,,0.0,,,8.975,0.0416716594045026
32454,UB,,0.0,0.0,,9.925,9.95,0.0266603053435114
32460,UB,,1.0,1.0,,9.748339694656488,8.148339694656489,0.0266603053435114
32460,VT,,1.0,1.0,,9.8436410461131,9.743641046113101,0.0063589538868983
32463,BB,,1.0,0.0,,9.796989233671612,9.75,0.0030107663283892
32463,FX,,1.0,0.0,,9.808328340595496,9.825,0.0416716594045026
32463,VT,,1.0,0.0,,9.768641046113101,9.775,0.0063589538868983
32464,FX,,1.0,1.0,,9.758328340595497,9.308328340595496,0.0416716594045026
32464,UB,,1.0,1.0,,9.823339694656488,9.648339694656489,0.0266603053435114
32465,BB,,0.0,0.0,,9.95,9.95,0.0030107663283892
32466,BB,,0.0,0.0,,9.95,9.65,0.0030107663283892
32466,UB,,0.0,0.0,,9.825,9.75,0.0266603053435114
32466,VT,,0.0,0.0,,9.75,9.825,0.0063589538868983
32468,BB,,0.0,0.0,,9.875,9.75,0.0030107663283892
32468,UB,,0.0,,,9.55,,0.0266603053435114
32469,VT,,0.0,,,9.75,,0.0063589538868983
32470,FX,,0.0,0.0,,9.8,9.825,0.0416716594045026
32471,BB,,0.0,0.0,,9.925,9.8,0.0030107663283892
32472,AA,,0.0,0.0,,39.2,39.175,0.0777016849633016
32472,BB,,0.0,0.0,,9.85,9.8,0.0030107663283892
32472,FX,,0.0,0.0,,9.75,9.75,0.0416716594045026
32472,UB,,0.0,0.0,,9.875,9.8,0.0266603053435114
32472,VT,,0.0,0.0,,9.725,9.825,0.0063589538868983
32475,FX,0.0,1.0,1.0,9.775,9.783328340595496,9.858328340595497,0.0416716594045026
32476,VT,,0.0,1.0,,9.725,9.768641046113101,0.0063589538868983
32477,BB,0.0,1.0,1.0,9.8,9.896989233671611,9.921989233671612,0.0030107663283892
32477,FX,0.0,1.0,1.0,9.825,9.808328340595496,9.758328340595497,0.0416716594045026
32477,UB,0.0,1.0,1.0,9.85,9.823339694656488,9.898339694656489,0.0266603053435114
32478,UB,,,1.0,,,8.523339694656489,0.0266603053435114
32480,FX,0.0,1.0,1.0,9.85,9.833328340595497,9.833328340595497,0.0416716594045026
32482,BB,,0.0,,,9.575,,0.0030107663283892
32482,FX,1.0,0.0,1.0,9.833328340595497,9.875,9.883328340595497,0.0416716594045026
32482,VT,1.0,0.0,1.0,9.768641046113101,9.825,9.8436410461131,0.0063589538868983
32483,FX,1.0,0.0,1.0,9.883328340595497,9.925,9.883328340595497,0.0416716594045026
32483,UB,1.0,0.0,1.0,9.898339694656489,9.85,9.773339694656489,0.0266603053435114
32483,VT,1.0,0.0,1.0,9.868641046113101,9.975,9.893641046113101,0.0063589538868983
32484,UB,1.0,,,9.223339694656488,,,0.0266603053435114
32486,FX,,0.0,1.0,,9.675,9.483328340595497,0.0416716594045026
32486,VT,,0.0,1.0,,9.8,9.7186410461131,0.0063589538868983
32487,BB,,0.0,1.0,,9.575,9.84698923367161,0.0030107663283892
32487,UB,,0.0,1.0,,9.75,9.673339694656487,0.0266603053435114
32488,BB,,0.0,1.0,,9.5,9.84698923367161,0.0030107663283892
32488,FX,,0.0,1.0,,9.875,9.808328340595496,0.0416716594045026
32491,BB,,0.0,0.0,,9.625,9.725,0.0030107663283892
32491,FX,,0.0,0.0,,9.75,9.75,0.0416716594045026
32494,VT,,0.0,0.0,,9.75,9.775,0.0063589538868983
32499,BB,0.0,0.0,1.0,9.8,9.775,9.771989233671611,0.0030107663283892
32500,AA,,,1.0,,,39.4222983150367,0.0777016849633016
32500,BB,0.0,0.0,1.0,9.825,9.65,9.82198923367161,0.0030107663283892
32500,FX,0.0,0.0,1.0,9.8,9.9,9.883328340595497,0.0416716594045026
32500,UB,,,1.0,,,9.873339694656488,0.0266603053435114
32500,VT,0.0,0.0,1.0,9.85,9.8,9.8436410461131,0.0063589538868983
32501,FX,0.0,,,9.65,,,0.0416716594045026
32501,UB,0.0,0.0,,9.925,9.175,,0.0266603053435114
32502,BB,0.0,0.0,1.0,9.7,9.5,9.871989233671611,0.0030107663283892
32502,FX,,,1.0,,,9.833328340595497,0.0416716594045026
32502,VT,0.0,0.0,1.0,9.675,9.8,9.668641046113102,0.0063589538868983
32503,BB,,1.0,0.0,,9.771989233671611,9.775,0.0030107663283892
32503,FX,,1.0,0.0,,9.833328340595497,9.825,0.0416716594045026
32504,BB,,1.0,0.0,,9.771989233671611,9.85,0.0030107663283892
32504,FX,,1.0,0.0,,9.758328340595497,9.625,0.0416716594045026
32505,BB,,1.0,0.0,,9.746989233671611,9.85,0.0030107663283892
32505,FX,,1.0,0.0,,9.858328340595497,9.825,0.0416716594045026
32506,BB,,0.0,0.0,,9.75,9.2,0.0030107663283892
32506,UB,,0.0,0.0,,9.825,9.75,0.0266603053435114
32506,VT,,0.0,0.0,,9.85,9.7,0.0063589538868983
32508,UB,,0.0,0.0,,9.775,9.75,0.0266603053435114
32512,FX,,0.0,0.0,,9.75,9.8,0.0416716594045026
32522,BB,,1.0,0.0,,9.746989233671611,9.675,0.0030107663283892
32522,FX,,1.0,0.0,,9.533328340595496,9.825,0.0416716594045026
32522,VT,,1.0,,,9.4686410461131,,0.0063589538868983
32523,UB,,1.0,0.0,,9.723339694656488,9.675,0.0266603053435114
32525,VT,,1.0,0.0,,9.643641046113101,9.725,0.0063589538868983
32526,BB,,0.0,0.0,,9.775,9.775,0.0030107663283892
32526,FX,,0.0,0.0,,9.7,9.7,0.0416716594045026
32529,BB,,0.0,0.0,,9.0,9.8,0.0030107663283892
32529,UB,,0.0,0.0,,9.075,9.625,0.0266603053435114
32530,AA,,0.0,0.0,,38.85,37.45,0.0777016849633016
32530,BB,,0.0,0.0,,9.675,9.725,0.0030107663283892
32530,FX,,0.0,0.0,,9.675,9.65,0.0416716594045026
32530,UB,,0.0,0.0,,9.7,8.3,0.0266603053435114
32530,VT,,0.0,0.0,,9.8,9.775,0.0063589538868983
32539,BB,,0.5,0.0,,9.448494616835804,9.25,0.0030107663283892
32539,VT,,0.5,0.0,,9.771820523056551,9.75,0.0063589538868983
32541,BB,,0.5,0.0,,9.548494616835805,9.825,0.0030107663283892
32542,BB,,0.5,0.0,,9.660994616835804,9.775,0.0030107663283892
32542,UB,,0.5,0.0,,9.424169847328244,8.75,0.0266603053435114
32543,FX,,0.5,0.0,,9.741664170297748,9.775,0.0416716594045026
32544,VT,,0.5,0.0,,9.709320523056551,9.775,0.0063589538868983
32546,FX,,0.5,0.0,,9.816664170297747,9.725,0.0416716594045026
32547,UB,,0.5,0.0,,9.736669847328244,9.775,0.0266603053435114
32548,BB,,0.5,0.0,,9.823494616835804,9.775,0.0030107663283892
32549,AA,,0.5,0.0,,39.22364915751835,39.275,0.0777016849633016
32549,BB,,0.5,0.0,,9.835994616835803,9.875,0.0030107663283892
32549,FX,,0.5,0.0,,9.754164170297747,9.75,0.0416716594045026
32549,UB,,0.5,0.0,,9.824169847328244,9.825,0.0266603053435114
32549,VT,,0.5,0.0,,9.80932052305655,9.825,0.0063589538868983
32550,UB,,0.5,0.0,,9.649169847328244,9.825,0.0266603053435114
32552,BB,,0.0,0.0,,9.8,9.925,0.0030107663283892
32554,BB,,0.0,0.0,,9.925,9.925,0.0030107663283892
32554,FX,,0.0,0.0,,9.925,9.875,0.0416716594045026
32554,UB,,0.0,0.0,,9.725,9.875,0.0266603053435114
32555,BB,0.0,0.0,1.0,9.6,9.8,9.69698923367161,0.0030107663283892
32555,UB,,,1.0,,,9.648339694656489,0.0266603053435114
32562,FX,,1.0,1.0,,9.783328340595496,9.633328340595497,0.0416716594045026
32562,UB,,1.0,1.0,,9.748339694656488,9.623339694656488,0.0266603053435114
32563,BB,,1.0,1.0,,9.72198923367161,9.72198923367161,0.0030107663283892
32563,UB,,1.0,1.0,,9.773339694656489,9.798339694656487,0.0266603053435114
32565,BB,,1.0,1.0,,9.72198923367161,9.82198923367161,0.0030107663283892
32565,FX,,1.0,1.0,,9.783328340595496,9.833328340595497,0.0416716594045026
32565,VT,,1.0,1.0,,9.6936410461131,9.668641046113102,0.0063589538868983
32566,BB,,1.0,1.0,,9.84698923367161,9.32198923367161,0.0030107663283892
32566,FX,,1.0,1.0,,9.783328340595496,9.808328340595496,0.0416716594045026
32566,VT,,1.0,1.0,,9.8186410461131,9.8186410461131,0.0063589538868983
32567,BB,,1.0,1.0,,8.746989233671611,9.69698923367161,0.0030107663283892
32569,BB,,1.0,1.0,,9.746989233671611,9.771989233671611,0.0030107663283892
32569,UB,,1.0,1.0,,9.798339694656487,9.673339694656487,0.0266603053435114
32573,BB,,1.0,,,9.796989233671612,,0.0030107663283892
32573,UB,0.0,1.0,,8.95,9.773339694656489,,0.0266603053435114
32576,BB,,,0.0,,,9.9,0.0030107663283892
32576,FX,,1.0,,,9.583328340595497,,0.0416716594045026
32576,UB,,1.0,0.0,,9.723339694656488,9.9,0.0266603053435114
32578,AA,0.0,0.0,1.0,39.075,39.325,39.097298315036696,0.0777016849633016
32578,BB,0.0,0.0,1.0,9.825,9.825,9.896989233671611,0.0030107663283892
32578,FX,0.0,0.0,1.0,9.675,9.8,9.583328340595497,0.0416716594045026
32578,UB,0.0,0.0,1.0,9.775,9.875,9.823339694656488,0.0266603053435114
32578,VT,0.0,0.0,1.0,9.8,9.825,9.793641046113102,0.0063589538868983
32579,BB,1.0,0.0,,9.771989233671611,9.7,,0.0030107663283892
32581,BB,,0.0,,,9.8,,0.0030107663283892
32581,FX,1.0,0.0,,9.758328340595497,9.75,,0.0416716594045026
32582,AA,1.0,0.0,,39.2722983150367,38.825,,0.0777016849633016
32582,BB,1.0,0.0,,9.871989233671611,9.075,,0.0030107663283892
32582,FX,1.0,0.0,,9.858328340595497,9.9,,0.0416716594045026
32582,UB,1.0,0.0,,9.848339694656488,9.95,,0.0266603053435114
32582,VT,1.0,0.0,,9.6936410461131,9.9,,0.0063589538868983
32584,BB,,0.0,1.0,,9.8,9.771989233671611,0.0030107663283892
32584,UB,,0.0,1.0,,9.85,9.723339694656488,0.0266603053435114
32585,BB,,0.0,1.0,,8.975,9.84698923367161,0.0030107663283892
32585,VT,,0.0,1.0,,9.65,9.8436410461131,0.0063589538868983
32587,FX,,0.0,1.0,,9.875,9.708328340595497,0.0416716594045026
32587,UB,,0.0,1.0,,9.75,9.823339694656488,0.0266603053435114
32588,BB,,0.0,1.0,,9.775,9.82198923367161,0.0030107663283892
32588,VT,,0.0,1.0,,9.75,9.768641046113101,0.0063589538868983
32595,FX,1.0,0.0,,9.733328340595497,9.7,,0.0416716594045026
32595,VT,1.0,0.0,0.0,9.7186410461131,9.8,9.8,0.0063589538868983
32596,UB,,1.0,0.0,,9.623339694656488,9.825,0.0266603053435114
32597,BB,1.0,0.0,0.0,9.896989233671611,9.9,9.875,0.0030107663283892
32597,FX,,0.0,0.0,,9.675,9.65,0.0416716594045026
32598,AA,1.0,0.0,0.0,38.9222983150367,38.9,37.65,0.0777016849633016
32598,BB,1.0,0.0,0.0,9.82198923367161,9.825,9.725,0.0030107663283892
32598,FX,1.0,0.0,0.0,9.733328340595497,9.75,9.15,0.0416716594045026
32598,UB,1.0,0.0,0.0,9.648339694656489,9.625,9.125,0.0266603053435114
32598,VT,1.0,0.0,0.0,9.7186410461131,9.7,9.65,0.0063589538868983
32599,FX,1.0,,0.0,9.458328340595497,,9.65,0.0416716594045026
