Player Name,Year,Team,Event,Price
Mimi Fletcher,Sophomore,Pennsylvania,BB,5000.0
Morgan Price,Senior,Arkansas,BB,5000.0
Myli Lew,Freshman,Michigan,BB,5000.0
Naya Howard,Senior,Michigan State,BB,5000.0
Nikki Smith,Senior,Michigan State,BB,5000.0
Olivia Ahern,Sophomore,Auburn,BB,5000.0
Olivia Buckner,Junior,Oregon State,BB,5000.0
Olivia Coppola,Junior,Illinois,BB,5000.0
Olivia Kelly,Sophomore,Missouri,BB,5000.0
Olivia Zsarmani,Senior,Michigan State,BB,5000.0
Paige Zancan,Junior,Auburn,BB,5000.0
Priscilla Park,Junior,Arkansas,BB,5000.0
Rachel Rybicki,Senior,Alabama,BB,5000.0
Reese Grolla,Junior,Arizona State,BB,5000.0
Regan McBride,Sophomore,North Carolina,BB,5000.0
Sarah Moraw,Senior,Minnesota,BB,5000.0
Sharon Lee,Junior,Kentucky,BB,5000.0
Sierra Church,Junior,Clemson,BB,5000.0
Skyelar Kerico,Senior,Pennsylvania,BB,5000.0
Skylar Draser,Junior,Florida,BB,5000.0
Sophia Esposito,Junior,Oregon State,BB,5000.0
Temple Landry,Junior,Stanford,BB,5000.0
Tory Vetter,Senior,Ohio State,BB,5000.0
Zoe Middleton,Senior,Ball State,BB,5000.0
eMjae Frazier,Senior,Florida,BB,5000.0
Alilah Alvarado,Junior,BYU,BB,4000.0
Alisha Werlen,Senior,Pennsylvania,BB,4000.0
Aliyah Kelly,Freshman,Northern Illinois,BB,4000.0
Aliyah Kelly,Freshman,Northern Illinois,BB,4000.0
Aliyah Reed-Hammon,Senior,Fisk,BB,4000.0
Ally Lau,Junior,Illinois State,BB,4000.0
Alyssa Arana,Junior,Florida,BB,4000.0
Alyssa Bigler,Sophomore,Air Force,BB,4000.0
Amara Nelson,Junior,Greenville,BB,4000.0
Amber Lowe,Junior,West Virginia,BB,4000.0
Ana Kenefick,Fifth Year,Towson,BB,4000.0
Anna Bacott,Sophomore,Air Force,BB,4000.0
Ashlee Sullivan,Freshman,UCLA,BB,4000.0
Ashley Knight,Junior,NC State,BB,4000.0
Ashley Maul,Junior,Penn State,BB,4000.0
Ashley Morgan,Junior,Kent State,BB,4000.0
Ashley Szymanski,Junior,Ball State,BB,4000.0
Athena Jones,Junior,Sacramento State,BB,4000.0
Ava Molina,Junior,Ball State,BB,4000.0
Avery Byun,Junior,Cornell,BB,4000.0
Avery Walters,Sophomore,Brown,BB,4000.0
Ayumi Oshiro,Junior,UC Davis,BB,4000.0
Bailey Upton,Sophomore,Texas Woman's,BB,4000.0
Brinlee Christensen,Junior,Southern Utah,BB,4000.0
Brissa Portillo,Sophomore,Towson,BB,4000.0
Brooke Izzo,Junior,George Washington,BB,4000.0
Cady Chiu,Sophomore,UC Davis,BB,4000.0
Cameron Smith,Sophomore,Ohio State,BB,4000.0
Cami Weaver,Senior,Arkansas,BB,4000.0
Carlee Nelson,Senior,West Virginia,BB,4000.0
Caroline Lichtman,Senior,Arizona State,BB,4000.0
Cecilia Cooley,Sophomore,Denver,BB,4000.0
Celia Trotter,Junior,Towson,BB,4000.0
Chelsey Dennis,Junior,Maryland,BB,4000.0
Chelsey Dennis,Junior,Maryland,BB,4000.0
Chloe Hammond,Junior,Iowa State,BB,4000.0
Chloe LaCoursiere,Junior,Alabama,BB,4000.0
Chloee Hoke,Junior,BYU,BB,4000.0
Ciniah Rosby,Junior,Fisk,BB,4000.0
Claudia Lessig,Junior,Alaska,BB,4000.0
Corinne Bunagan,Fifth Year,Alabama,BB,4000.0
Dani Latronica,Sophomore,Penn State,BB,4000.0
Delaney Adrian,Sophomore,Rutgers,BB,4000.0
Delaney DeHaan,Junior,George Washington,BB,4000.0
Eden King,Sophomore,Illinois,BB,4000.0
Eden Webster,Sophomore,West Virginia,BB,4000.0
Eleanor Wyly,Sophomore,UC Davis,BB,4000.0
Elizabeth Leary,Sophomore,Penn State,BB,4000.0
Ella Murphy,Freshman,Oklahoma,BB,4000.0
Ellery Werner,Senior,Northern Illinois,BB,4000.0
Ellie Monahan,Sophomore,Penn State,BB,4000.0
Ellorie Cane,Sophomore,LIU,BB,4000.0
Elyse Wenner,Freshman,LSU,BB,4000.0
Emily Todd,Sophomore,Pitt,BB,4000.0
Emma Misenheimer,Junior,Michigan State,BB,4000.0
Frederique Sgarbossa,Sophomore,Iowa State,BB,4000.0
Gabby Riley,Junior,Kent State,BB,4000.0
Gabriella Hartley,Senior,Air Force,BB,4000.0
Gwen Ockerbloom,Junior,New Hampshire,BB,4000.0
Hannah Milton,Junior,Western Michigan,BB,4000.0
Isabella Minervini,Junior,Towson,BB,4000.0
Jadyn Wakita,Junior,UC Davis,BB,4000.0
Jaly Jones,Senior,Illinois State,BB,4000.0
Jessica Lin,Senior,Brown,BB,4000.0
Jordan Barrow,Junior,Pennsylvania,BB,4000.0
Julia Brown,Junior,West Virginia,BB,4000.0
Julie Korfhage,Junior,Western Michigan,BB,4000.0
Kaira Cartwright,Sophomore,LIU,BB,4000.0
Kaitlyn Driessen,Sophomore,Sacramento State,BB,4000.0
Kalea McElligott,Junior,Penn State,BB,4000.0
Kara Houghton,Senior,Sacramento State,BB,4000.0
Katelyn Rosen,Junior,UCLA,BB,4000.0
Katie Harper,Junior,NC State,BB,4000.0
Katin Childress,Junior,Eastern Michigan,BB,4000.0
Kayla Lee,Senior,Arizona State,BB,4000.0
Kaylei Adams,Junior,West Virginia,BB,4000.0
Kaylie Medrano,Sophomore,Utah State,BB,4000.0
Kiera O'Shea,Junior,Northern Illinois,BB,4000.0
Kimberly Smith,Senior,Arizona State,BB,4000.0
Kristin Lin,Junior,Washington,BB,4000.0
Kyen Mayhew,Junior,California,BB,4000.0
Kylee Greene,Senior,Air Force,BB,4000.0
Kyrie Lowe,Senior,Eastern Michigan,BB,4000.0
Lauren Brendlinger,Junior,Maryland,BB,4000.0
Lauren Pearl,Fifth Year,Minnesota,BB,4000.0
Layla Hammer,Junior,Maryland,BB,4000.0
Leah Davis,Senior,Illinois State,BB,4000.0
Lilly Lippeatt,Junior,Clemson,BB,4000.0
Lindsay Fuller,Junior,Ball State,BB,4000.0
Lindsay Van Eyk,Junior,Brown,BB,4000.0
Lindsey Yang,Junior,Brown,BB,4000.0
Lola Montevago,Sophomore,George Washington,BB,4000.0
Love Akpan,Junior,Bowling Green,BB,4000.0
Luciana Alvarado-Reid,Senior,Central Michigan,BB,4000.0
Ly Bui,Sophomore,Florida,BB,4000.0
Maddie Hall,Junior,NC State,BB,4000.0
Maddison Reidenbach,Senior,Denver,BB,4000.0
Madison Dorunda,Senior,Temple,BB,4000.0
Madison Gustitus,Sophomore,Arkansas,BB,4000.0
Madison Ulrich,Junior,LSU,BB,4000.0
Mady Harvey,Sophomore,New Hampshire,BB,4000.0
Maggie Ball,Freshman,Iowa,BB,4000.0
Maggie Slife,Junior,Air Force,BB,4000.0
Maisyn Rader,Junior,Ohio State,BB,4000.0
Manama Fofana,Sophomore,Pennsylvania,BB,4000.0
Maria Ferguson,Junior,Southern Utah,BB,4000.0
Marissa Lassiter,Senior,Pennsylvania,BB,4000.0
Mary McDonough,Junior,Washington,BB,4000.0
Matis Rains,Junior,Rutgers,BB,4000.0
Meg Adler,Senior,NC State,BB,4000.0
Megan Aamold,Senior,Denver,BB,4000.0
Megan Bingham,Senior,Maryland,BB,4000.0
Megan White,Sophomore,Temple,BB,4000.0
Meika Lee,Freshman,Pitt,BB,4000.0
Mikayla Brown,Sophomore,Northern Illinois,BB,4000.0
Mikayla Burton,Senior,Cornell,BB,4000.0
Mya Witte,Junior,Utah State,BB,4000.0
Natalie Martin,Junior,Ohio State,BB,4000.0
Nene Alvine,Junior,Kent State,BB,4000.0
Neve King,Junior,North Carolina,BB,4000.0
Niya Randolph,Junior,Southern Utah,BB,4000.0
Noelle Adams,Junior,Iowa State,BB,4000.0
Nola Matthews,Freshman,UCLA,BB,4000.0
Norah Christian,Freshman,Utah,BB,4000.0
Olivia Greaves,Junior,Auburn,BB,4000.0
Olivia Oppegard,Senior,Washington,BB,4000.0
Olivia Orengo,Sophomore,Utah State,BB,4000.0
Ondine Achampong,Sophomore,California,BB,4000.0
Quinn Kuhl,Junior,Clemson,BB,4000.0
Railey Jackson,Sophomore,Missouri,BB,4000.0
Rayna Engelmayer,Sophomore,Maryland,BB,4000.0
Reese Samuelson,Junior,Western Michigan,BB,4000.0
Reilan Garvey,Sophomore,Western Michigan,BB,4000.0
Renee Schugman,Fifth Year,Temple,BB,4000.0
Rylee Guevara,Sophomore,Ohio State,BB,4000.0
Rylee Miller,Junior,Southern Utah,BB,4000.0
Samantha Macasu,Sophomore,San Jose State,BB,4000.0
Samantha Meadows,Junior,Cortland State,BB,4000.0
Samantha Shannon,Junior,Central Michigan,BB,4000.0
Samantha Wu,Senior,Pennsylvania,BB,4000.0
Sarah Lutrel,Senior,Sacramento State,BB,4000.0
Serena Mullin,Senior,New Hampshire,BB,4000.0
Sophia Isbell,Junior,Texas Woman's,BB,4000.0
Sophie Hernandez,Junior,Texas Woman's,BB,4000.0
Sophie Parenti,Sophomore,Michigan,BB,4000.0
Summer Ruskey,Senior,Temple,BB,4000.0
Sydney Jelen,Junior,Utah State,BB,4000.0
Sydney Kho,Senior,Boise State,BB,4000.0
Sydney Leitch,Senior,Boise State,BB,4000.0
Tessa Sutton,Senior,Cortland State,BB,4000.0
Victoria Cave,Junior,Cortland State,BB,4000.0
Whitney Jencks,Junior,Nebraska,BB,4000.0
Zoe Rankin,Senior,Kent State,BB,4000.0
Zoie Pelfrey,Junior,Central Michigan,BB,4000.0
Abby Steeley,Junior,Denver,BB,2000.0
Aine Reade,Sophomore,Maryland,BB,2000.0
Alessia Russo,Junior,Greenville,BB,2000.0
Allie Berkley,Senior,Fisk,BB,2000.0
Allison Cucci,Freshman,Arkansas,BB,2000.0
Analiah Solorio,Sophomore,Eastern Michigan,BB,2000.0
Angelina Hogan,Senior,LIU,BB,2000.0
Anna Lee Dobson,Sophomore,Cortland State,BB,2000.0
Ashlie Leage,Sophomore,Greenville,BB,2000.0
Breeann Spain,Senior,Alaska,BB,2000.0
Corey Foster,Senior,Ithaca,BB,2000.0
Dawsyn Sallee,Sophomore,Northern Illinois,BB,2000.0
Emily Kobusky,Senior,Ithaca,BB,2000.0
Faye Dubin,Junior,Bowling Green,BB,2000.0
Gianna Mirigliano,Senior,Cortland State,BB,2000.0
Hannah Boyd,Sophomore,Alaska,BB,2000.0
Isabella Ross,Sophomore,Northern Illinois,BB,2000.0
Kady Bills-McCoy,Junior,LIU,BB,2000.0
Kennedy Duke,Junior,Pitt,BB,2000.0
Kiley Rorich,Sophomore,Denver,BB,2000.0
Liza Marcus,Senior,Brown,BB,2000.0
McCall McMullen,Junior,New Hampshire,BB,2000.0
Megan Sapp,Senior,Illinois,BB,2000.0
Morgen Shambo,Senior,Cornell,BB,2000.0
Mya Migliore,Senior,Kent State,BB,2000.0
Nadia Parente,Junior,Bowling Green,BB,2000.0
Natalia Tehrani,Junior,Cornell,BB,2000.0
Renee Figueroa,Senior,LIU,BB,2000.0
Samantha Nickle,Junior,Northern Illinois,BB,2000.0
Tayah Graham,Sophomore,Cortland State,BB,2000.0
Terra Rutter,Junior,Denver,BB,2000.0
Tricia Mills,Sophomore,Western Michigan,BB,2000.0
Abbey Harris,Sophomore,Illinois State,BB,1500.0
Abbi Ryssman,Freshman,Utah,BB,1500.0
Abby Bednar,Sophomore,Michigan State,BB,1500.0
Abby Brushwood,Junior,Eastern Michigan,BB,1500.0
Abby Izaks,Sophomore,Central Michigan,BB,1500.0
Abby Scherban,Freshman,New Hampshire,BB,1500.0
Aberdeen O'Driscoll,Sophomore,Georgia,BB,1500.0
Abril Toscanini,Freshman,Rutgers,BB,1500.0
Adasyn Tackett,Freshman,NC State,BB,1500.0
Addi Doan,Freshman,Texas Woman's,BB,1500.0
Addi Watson,Freshman,Ohio State,BB,1500.0
Addie Hewitt,Senior,Denver,BB,1500.0
Addie Tandeski,Freshman,Bowling Green,BB,1500.0
Addilyn Glazier,Sophomore,BYU,BB,1500.0
Addison Bare,Freshman,Arkansas,BB,1500.0
Addisyn Hofseth,Freshman,Kentucky,BB,1500.0
Addy Rothstein,Junior,Cornell,BB,1500.0
Addy Whiteside,Sophomore,Brown,BB,1500.0
Adele Ossi,Freshman,Arizona State,BB,1500.0
Adia Friesen,Junior,UC Davis,BB,1500.0
Adriana Consoli,Freshman,Auburn,BB,1500.0
Adriana Hoffman,Junior,Towson,BB,1500.0
Ady Wahl,Junior,Georgia,BB,1500.0
Adysen Mazzoni,Freshman,Eastern Michigan,BB,1500.0
Ahnna Kalmes,Freshman,Nebraska,BB,1500.0
Ainsley Greever,Junior,Arizona,BB,1500.0
Aislyn LaBadie,Senior,Ball State,BB,1500.0
Aiyana Thomas,Sophomore,Fisk,BB,1500.0
Alaina Reid,Sophomore,Texas Woman's,BB,1500.0
Alana Anderson,Senior,Northern Illinois,BB,1500.0
Alana Kim,Junior,UC Davis,BB,1500.0
Alana Walker,Sophomore,Stanford,BB,1500.0
Alauna Simms,Senior,Ball State,BB,1500.0
Ale Alvarez,Freshman,Iowa State,BB,1500.0
Alea Byrne,Senior,Illinois,BB,1500.0
Alex Irvine,Junior,Auburn,BB,1500.0
Alex Routsis,Junior,Southern Utah,BB,1500.0
Alexa Chuy,Junior,George Washington,BB,1500.0
Alexa D'Andrea,Freshman,New Hampshire,BB,1500.0
Alexa Rose Pahila,Junior,Cortland State,BB,1500.0
Alexa Shields,Junior,Brown,BB,1500.0
Alexandra Karkowski,Freshman,Alaska,BB,1500.0
Alexandra Reddick,Freshman,Central Michigan,BB,1500.0
Alexandria Zambrano,Freshman,Penn State,BB,1500.0
Alexia Zakaryan,Freshman,George Washington,BB,1500.0
Alexis Czarrunchick,Sophomore,Maryland,BB,1500.0
Alexis Jeffrey,Fifth Year,LSU,BB,1500.0
Alianna Valdez,Freshman,Utah State,BB,1500.0
Alina Danlichenko,Junior,LIU,BB,1500.0
Alisia Murray,Sophomore,Central Michigan,BB,1500.0
Alison Mun,Freshman,George Washington,BB,1500.0
Allie Call,Sophomore,Kent State,BB,1500.0
Allie Gard,Senior,Nebraska,BB,1500.0
Allie Misenheimer,Sophomore,Air Force,BB,1500.0
Allison Kaempfer,Sophomore,Penn State,BB,1500.0
Alyse Karenbauer,Junior,Iowa,BB,1500.0
Alyssa Fernandez,Junior,Southern Utah,BB,1500.0
Alyssa Kramer,Junior,Penn State,BB,1500.0
Alyssa Orgen,Sophomore,Kentucky,BB,1500.0
Alyssa Rosen,Senior,Pennsylvania,BB,1500.0
Alyssa Sciulli,Senior,Gustavus Adolphus,BB,1500.0
Amanda Hargraves,Senior,Denver,BB,1500.0
Amanda Scheuerman,Junior,Temple,BB,1500.0
Amane' Glenn,Sophomore,Texas Woman's,BB,1500.0
Amani Herring,Senior,Penn State,BB,1500.0
Amari Drayton,Junior,LSU,BB,1500.0
Amari Evans,Fifth Year,Utah State,BB,1500.0
Amelia Budd,Sophomore,Temple,BB,1500.0
Amelia Lannon,Freshman,New Hampshire,BB,1500.0
Amelia Rieder,Senior,Southern Utah,BB,1500.0
Amy Doyle,Sophomore,Michigan State,BB,1500.0
Amy Fukami,Sophomore,Michigan,BB,1500.0
Amy Hamilton,Junior,Cortland State,BB,1500.0
Amy Robins,Freshman,Western Michigan,BB,1500.0
Amy Wozniak,Senior,North Carolina,BB,1500.0
Anabelle Dewey,Freshman,Utah State,BB,1500.0
Ananya Patanakul,Freshman,Pennsylvania,BB,1500.0
Anelise Johnson,Freshman,Michigan,BB,1500.0
Anika Most,Sophomore,Kent State,BB,1500.0
Anna Beaudry,Junior,Hamline,BB,1500.0
Anna Ferguson,Senior,Boise State,BB,1500.0
Anna Flynn Cashion,Sophomore,Kentucky,BB,1500.0
Anna Johnson,Junior,Hamline,BB,1500.0
Anna Kristianson,Sophomore,Air Force,BB,1500.0
Anna Ockerbloom,Freshman,Cortland State,BB,1500.0
Anna Pearl Stanley,Freshman,North Carolina,BB,1500.0
AnnaLisa Page,Senior,LIU,BB,1500.0
Annalise Newman-Achee,Junior,California,BB,1500.0
Anne MacKenzie,Sophomore,Cornell,BB,1500.0
Annelise Smaby,Senior,Hamline,BB,1500.0
Annie Challman,Junior,New Hampshire,BB,1500.0
Anya Kraenzel,Junior,Ithaca,BB,1500.0
Aria Roberts,Sophomore,Cortland State,BB,1500.0
Ariana DeSouza,Senior,Alaska,BB,1500.0
Ariel Collum,Freshman,Southern Utah,BB,1500.0
Arielle Ward,Senior,Illinois,BB,1500.0
Ashley Cowan,Senior,LSU,BB,1500.0
Ashley Gallen,Senior,Denver,BB,1500.0
Ashley Glynn,Senior,Utah,BB,1500.0
Ashley Locker,Sophomore,LIU,BB,1500.0
Ashley Savell,Sophomore,Hamline,BB,1500.0
Ashlyn Pearson,Freshman,Kent State,BB,1500.0
Ashlyn Richards,Freshman,Central Michigan,BB,1500.0
Ashlynd Werner,Freshman,Kent State,BB,1500.0
Ashton Meuret,Junior,Ohio State,BB,1500.0
Aspen Lenczner,Junior,Oklahoma,BB,1500.0
Aspen Tucker,Freshman,George Washington,BB,1500.0
Aubree Guinee,Sophomore,Iowa State,BB,1500.0
Aubrey Gilliland,Freshman,Nebraska,BB,1500.0
Aubrey Krohnfeldt,Sophomore,Arizona,BB,1500.0
Auden Pederson,Freshman,West Virginia,BB,1500.0
Audrey Brenner,Freshman,Northern Illinois,BB,1500.0
Audrey Guess,Senior,Alaska,BB,1500.0
Audrey Hiatt,Sophomore,Illinois State,BB,1500.0
Audrey Sanger,Sophomore,Michigan,BB,1500.0
Audrey Thomas,Freshman,BYU,BB,1500.0
Aurélie Tran,Sophomore,Iowa,BB,1500.0
Autumn Adkins,Junior,Cortland State,BB,1500.0
Autumn Mickens,Freshman,Texas Woman's,BB,1500.0
Autumn Rardin,Freshman,NC State,BB,1500.0
Autumn Reingold,Freshman,Georgia,BB,1500.0
Autumn Schmidt,Sophomore,Gustavus Adolphus,BB,1500.0
Ava Banks,Freshman,Illinois,BB,1500.0
Ava Callahan,Freshman,UCLA,BB,1500.0
Ava Cash,Freshman,Penn State,BB,1500.0
Ava East,Sophomore,San Jose State,BB,1500.0
Ava Harper,Freshman,Towson,BB,1500.0
Ava Hooten,Freshman,Pennsylvania,BB,1500.0
Ava Jackson,Freshman,Ohio State,BB,1500.0
Ava Johnson,Sophomore,San Jose State,BB,1500.0
Ava Jordan,Junior,Michigan,BB,1500.0
Ava Jorgensen,Junior,BYU,BB,1500.0
Ava Mabanta,Sophomore,Denver,BB,1500.0
Ava Myers,Sophomore,NC State,BB,1500.0
Ava Piedrahita,Senior,Penn State,BB,1500.0
Ava Schenck-Davis,Sophomore,Cornell,BB,1500.0
Ava Siegfeldt,Senior,Oklahoma,BB,1500.0
Ava Sorrento,Senior,Stanford,BB,1500.0
Ava Thurston,Freshman,Ball State,BB,1500.0
Ava Walters,Sophomore,Hamline,BB,1500.0
Ava Wellmeier,Sophomore,Central Michigan,BB,1500.0
Avah Bootz,Fifth Year,Central Michigan,BB,1500.0
Avah Reichow,Sophomore,UC Davis,BB,1500.0
Avalon Campbell,Freshman,Arkansas,BB,1500.0
Avery Bibbey,Senior,Utah State,BB,1500.0
Avery Chambers,Senior,Iowa,BB,1500.0
Avery Compson,Senior,Kent State,BB,1500.0
Avery Hitchcock,Junior,Hamline,BB,1500.0
Avery Kantor,Sophomore,Ball State,BB,1500.0
Avery King,Freshman,Arkansas,BB,1500.0
Avery Marshall,Sophomore,UC Davis,BB,1500.0
Avery Moll,Freshman,Georgia,BB,1500.0
Avery Tillmanns,Junior,Alaska,BB,1500.0
Ayla Acevedo,Sophomore,Missouri,BB,1500.0
Azaraya Ra-Akbar,Freshman,Alabama,BB,1500.0
Bailey Bourgeois,Junior,Texas Woman's,BB,1500.0
Bailey Stroud,Freshman,Utah,BB,1500.0
Baylie Belman,Freshman,Ohio State,BB,1500.0
Becca Mitchell,Freshman,Alaska,BB,1500.0
Bella Misiura,Sophomore,Penn State,BB,1500.0
Bella OBryant,Sophomore,NC State,BB,1500.0
Bella Richardson,Freshman,Hamline,BB,1500.0
Berlin Hall,Freshman,Southern Utah,BB,1500.0
Blake Pascal,Fifth Year,Boise State,BB,1500.0
Blakely Roten,Freshman,Oklahoma,BB,1500.0
Bradley Burton,Freshman,Arkansas,BB,1500.0
Brandi Kikuno,Junior,California,BB,1500.0
Brantley Lucas,Senior,Boise State,BB,1500.0
Breanna Ford,Freshman,Western Michigan,BB,1500.0
Breanna Varano,Freshman,Temple,BB,1500.0
Brianna Baechle,Freshman,San Jose State,BB,1500.0
Brianna Lucas,Sophomore,Eastern Michigan,BB,1500.0
Brianna Taurek,Sophomore,California,BB,1500.0
Bridget Kemp,Sophomore,Boise State,BB,1500.0
Brisa Carraro,Junior,LIU,BB,1500.0
Bronwyn Hoffman,Sophomore,UCLA,BB,1500.0
Brooke Boggess,Freshman,Michigan State,BB,1500.0
Brooke Burkhart,Fifth Year,LIU,BB,1500.0
Brooke Ferrari,Senior,Texas Woman's,BB,1500.0
Brooke Gelesko,Junior,Western Michigan,BB,1500.0
Brooke Irwin,Senior,West Virginia,BB,1500.0
Brooke Maycroft,Junior,Eastern Michigan,BB,1500.0
Brooke Pierson,Freshman,Georgia,BB,1500.0
Brooke Reardon,Senior,Hamline,BB,1500.0
Bryce Kupbens,Freshman,Missouri,BB,1500.0
Brylea Johnson,Freshman,Utah State,BB,1500.0
Bryn Bartman,Sophomore,Auburn,BB,1500.0
Brynlee Andersen-Broekman,Junior,BYU,BB,1500.0
Brynn Torry,Freshman,Auburn,BB,1500.0
CJ Keuneke,Sophomore,California,BB,1500.0
CaMarah Williams,Freshman,Georgia,BB,1500.0
Cadence Gaumont,Freshman,Sacramento State,BB,1500.0
Cadence Gormley,Junior,Kentucky,BB,1500.0
Cailey Price,Junior,Hamline,BB,1500.0
Caitlin Caserta,Sophomore,Illinois State,BB,1500.0
Caitlin McWilliams,Senior,Washington,BB,1500.0
Caitlin Smith,Junior,Oklahoma,BB,1500.0
Callie Gardner,Sophomore,Kentucky,BB,1500.0
Callie Kauffman,Freshman,Illinois,BB,1500.0
Cami Whitaker,Senior,Cornell,BB,1500.0
Camille Lund Rasmussen,Sophomore,LIU,BB,1500.0
Campbell Earley,Junior,Rutgers,BB,1500.0
Camryn Chiu,Freshman,Pitt,BB,1500.0
Camryn Flaherty,Sophomore,Ithaca,BB,1500.0
Camryn Richardson,Sophomore,Oregon State,BB,1500.0
Camryn Rueda,Junior,North Carolina,BB,1500.0
Cara Wong,Sophomore,Gustavus Adolphus,BB,1500.0
Carilia Martinez,Junior,Southern Utah,BB,1500.0
Carissa Clay,Fifth Year,UCLA,BB,1500.0
Carla Ferzoco,Junior,Pitt,BB,1500.0
Carley Stalder,Freshman,Ball State,BB,1500.0
Carly Banta,Freshman,Hamline,BB,1500.0
Carly Buell,Junior,Boise State,BB,1500.0
Carly Busch,Sophomore,Kentucky,BB,1500.0
Carly Kliewer,Sophomore,LIU,BB,1500.0
Carly Oniki,Senior,Pennsylvania,BB,1500.0
Carmella Calafati,Junior,Towson,BB,1500.0
Carmen Riley,Freshman,Arizona,BB,1500.0
Caroline Bowns,Junior,Texas Woman's,BB,1500.0
Caroline Guptill,Freshman,Hamline,BB,1500.0
Caroline Walker,Freshman,Air Force,BB,1500.0
Casey Brown,Senior,California,BB,1500.0
Casey Mooney,Freshman,Western Michigan,BB,1500.0
Catelyn Zack,Senior,Hamline,BB,1500.0
Catherine O'Rourke,Senior,George Washington,BB,1500.0
Cecilia Athie,Freshman,Gustavus Adolphus,BB,1500.0
Cecily Rizo,Junior,Kentucky,BB,1500.0
Charley Laufer,Freshman,Utah State,BB,1500.0
Charlie Behner,Senior,Kent State,BB,1500.0
Charlotte Booth,Freshman,Auburn,BB,1500.0
Charlotte Gray,Freshman,Washington,BB,1500.0
Charlotte Ritchey,Freshman,Maryland,BB,1500.0
Charniya Brown,Senior,Bowling Green,BB,1500.0
Chase Brock,Fifth Year,LSU,BB,1500.0
Chayse Williams,Sophomore,Towson,BB,1500.0
Chelsea Boyer,Junior,Air Force,BB,1500.0
Chelsea Southam,Senior,Utah State,BB,1500.0
Chiara Andrew,Freshman,BYU,BB,1500.0
Chloe Cohen,Junior,Sacramento State,BB,1500.0
Chloe Frank,Senior,San Jose State,BB,1500.0
Chloe Gann,Freshman,UC Davis,BB,1500.0
Claire Stippich,Senior,North Carolina,BB,1500.0
Clara Gilles,Freshman,Hamline,BB,1500.0
Clara Jones,Freshman,Cornell,BB,1500.0
Clara Raposo,Sophomore,Utah,BB,1500.0
Clara Wallace,Junior,Air Force,BB,1500.0
Cléante Théorêt,Sophomore,New Hampshire,BB,1500.0
Courtney Blackson,Fifth Year,LSU,BB,1500.0
Courtney McCann,Junior,Ohio State,BB,1500.0
Courtney Woods,Senior,Illinois State,BB,1500.0
Csenge Bácskay,Senior,Georgia,BB,1500.0
Dahlia Jhaveri,Sophomore,Cornell,BB,1500.0
Daisy Bowles,Freshman,Iowa,BB,1500.0
Daisy Fallon,Sophomore,Brown,BB,1500.0
Daisy Stephenson,Freshman,BYU,BB,1500.0
Dakota Essenpries,Junior,Missouri,BB,1500.0
Danae Fletcher,Fifth Year,Oklahoma,BB,1500.0
Dani Fuertez,Junior,Kent State,BB,1500.0
Danie Ferris,Junior,Florida,BB,1500.0
Danyella Holmes,Junior,LIU,BB,1500.0
Deb Silva,Sophomore,BYU,BB,1500.0
Deiah Moody,Fifth Year,Washington,BB,1500.0
Delaney Reeves,Sophomore,Boise State,BB,1500.0
Delanie Kelly,Freshman,Arizona State,BB,1500.0
Derin Tanriyasükür,Freshman,Alabama,BB,1500.0
Desiree Abron,Freshman,Ithaca,BB,1500.0
Destiny Denning,Junior,Illinois,BB,1500.0
Devyn Robinson,Freshman,UC Davis,BB,1500.0
Donna Uhlenberg,Sophomore,Rutgers,BB,1500.0
Drake White,Freshman,Northern Illinois,BB,1500.0
Dylan Shields,Freshman,Air Force,BB,1500.0
Eden Stippick,Freshman,LIU,BB,1500.0
Eilyn Doe,Freshman,Pennsylvania,BB,1500.0
Elena Bailey,Fifth Year,Hamline,BB,1500.0
Elena Brian,Freshman,Washington,BB,1500.0
Elise Ritzenthaler,Sophomore,Eastern Michigan,BB,1500.0
Elise Tisler,Senior,Missouri,BB,1500.0
Elizabeth Blessey,Sophomore,Oklahoma,BB,1500.0
Elizabeth Cesarone,Fifth Year,Pitt,BB,1500.0
Elizabeth LaRusso,Senior,Arizona,BB,1500.0
Elizabeth Lassila,Sophomore,Air Force,BB,1500.0
Elizabeth Strohecker,Freshman,NC State,BB,1500.0
Ella Fox,Freshman,Cornell,BB,1500.0
Ella Nash,Senior,Gustavus Adolphus,BB,1500.0
Ella Power,Junior,San Jose State,BB,1500.0
Ella Roberts,Freshman,Iowa State,BB,1500.0
Ella Schell,Junior,Iowa State,BB,1500.0
Ella Zirbes,Junior,Utah,BB,1500.0
Elle Beaufait,Senior,Michigan State,BB,1500.0
Elle Bragga,Freshman,Arizona,BB,1500.0
Elle Hadrick,Junior,NC State,BB,1500.0
Elle Mueller,Sophomore,Oklahoma,BB,1500.0
Ellery Gilmer,Junior,Greenville,BB,1500.0
Elli Schnieders,Sophomore,Greenville,BB,1500.0
Ellie Ermisch,Freshman,BYU,BB,1500.0
Ellie Thomson,Senior,Southern Utah,BB,1500.0
Ellie Topchishvili,Freshman,Kentucky,BB,1500.0
Ellie Weaver,Senior,Oregon State,BB,1500.0
Elliot Goldsmith,Junior,Rutgers,BB,1500.0
Elly Eenhuis,Sophomore,Texas Woman's,BB,1500.0
Elly King,Junior,North Carolina,BB,1500.0
Emalee Frost,Senior,Nebraska,BB,1500.0
