GymnastID,Event,pred_score,pred_prob,Player Name,Team,Price
32169,BB,9.607828963762177,0.8020618331374678,Jocelyn Harbeck,Northern Illinois,1500.0
32169,FX,9.673522988397536,0.8020618331374678,Jocelyn Harbeck,Northern Illinois,1500.0
32169,VT,9.729699669800873,0.8020618331374678,Jocelyn Harbeck,Northern Illinois,2000.0
32172,BB,9.602659752494608,0.8020618331374678,Samantha Nickle,Northern Illinois,2000.0
32172,FX,9.72545991349948,0.8020618331374678,Samantha Nickle,Northern Illinois,2000.0
32172,VT,9.694045646391066,0.8020618331374678,Samantha Nickle,Northern Illinois,1500.0
32175,UB,9.66271602843859,0.8020618331374678,Milla Gideon,UC Davis,4000.0
32176,BB,9.753607305466529,0.8020618331374678,Amelia Moneymaker,UC Davis,5000.0
32176,FX,9.764416618286177,0.8020618331374678,Amelia Moneymaker,UC Davis,7500.0
32176,UB,9.740763330641347,0.8020618331374678,Amelia Moneymaker,UC Davis,5000.0
32176,VT,9.761604761345168,0.8020618331374678,Amelia Moneymaker,UC Davis,4000.0
32177,BB,9.664472246942015,0.8020618331374678,Jehaan Poonja,UC Davis,1500.0
32177,UB,9.605227908928626,0.8020618331374678,Jehaan Poonja,UC Davis,1500.0
32180,BB,9.60185596687397,0.8020618331374678,Kylee Greene,Air Force,4000.0
32180,FX,9.752363671796822,0.8020618331374678,Kylee Greene,Air Force,4000.0
32180,UB,9.668431847773178,0.8020618331374678,Kylee Greene,Air Force,1500.0
32180,VT,9.76496093623598,0.8020618331374678,Kylee Greene,Air Force,4000.0
32181,BB,9.614547034148831,0.8020618331374678,Gabriella Hartley,Air Force,4000.0
32181,UB,9.741639618660429,0.8020618331374678,Gabriella Hartley,Air Force,1500.0
32181,VT,9.687206541372483,0.8020618331374678,Gabriella Hartley,Air Force,1500.0
32185,FX,9.711200336917361,0.8020618331374678,Sarah Willis,Air Force,4000.0
32185,VT,9.652524734403784,0.8020618331374678,Sarah Willis,Air Force,2000.0
32199,VT,9.38061276597584,0.8020618331374678,Laurel Raymond,Hamline,1500.0
32200,BB,9.066085851292438,0.8020618331374678,Brooke Reardon,Hamline,1500.0
32201,UB,8.131176461151604,0.8020618331374678,Annelise Smaby,Hamline,1500.0
32202,FX,9.10736353727859,0.8020618331374678,Sydney Stoenner,Hamline,2000.0
32202,VT,9.344049889342632,0.8020618331374678,Sydney Stoenner,Hamline,1500.0
32205,FX,9.278615412712075,0.8020618331374678,Catelyn Zack,Hamline,2000.0
32240,UB,9.674227106976232,0.8020618331374678,Avery Bibbey,Utah State,5000.0
32242,FX,9.733458120607883,0.8020618331374678,Chelsea Southam,Utah State,1500.0
32242,VT,9.774129173880024,0.8020618331374678,Chelsea Southam,Utah State,1500.0
32243,UB,9.689337584318329,0.8020618331374678,Mary Rose Bellan,Ball State,4000.0
32243,VT,9.661970484204879,0.8020618331374678,Mary Rose Bellan,Ball State,1500.0
32245,UB,9.658118184854892,0.8020618331374678,Makenna King,Western Michigan,2000.0
32258,BB,9.707967725509864,0.8020618331374678,Ruby Goad,Texas Woman's,1500.0
32259,FX,9.71614550386711,0.8020618331374678,Kami Zarlengo,Texas Woman's,2000.0
32259,UB,9.7065508694801,0.8020618331374678,Kami Zarlengo,Texas Woman's,4000.0
